% Model:              Hemisphere_vessel - Copy (2).mph
% Version:            COMSOL 5.4.0.295
% Date:               Aug 6 2019, 18:25
% Dimension:          2
% Nodes:              2678
% Expressions:        2
% Description:        Electric field, r component, Electric field, z component
% Length unit:        m
% r                       z                        es.Er (V/m)              es.Ez (V/m)
0.00143912164352153       0.04343181819271818      26.908456156064023       -612.0033681868728
0                         0.04431818181818185      -0.038689530260247317    -648.3273137133465
0.03442643872405874       0.009659013548598746     49.94625561835261        -98.43995965962473
0.0358850544508387        0.008744943382736728     48.78034110972607        -94.14934707854452
0.0014391216244949853     0.045204545492888965     31.42595519912599        -683.4843527984617
0                         0.04609090909090912      -0.04904771620113024     -726.0611726865151
0.0014391215615969222     0.04697727285771924      36.933536944999254       -767.2136965515779
0                         0.04786363636363639      -0.06277229424267716     -817.4488731235588
0.03597328564583882       0.01046023020810445      52.00586516016631        -96.91753939025132
0.037452220792815585      0.009579745998087733     50.7217023214914         -92.66903712114267
0.00143912136202822       0.048750000428166296     43.70197033662331        -865.9314366756884
0                         0.04963636363636366      -0.08116641894321219     -925.6249464517077
0.0014391207559365752     0.050522728630005155     52.09196371036827        -983.1428598337276
0                         0.05140909090909093      -0.10612533979807874     -1054.6237550222825
0.037501286923054         0.011296387837529343     54.010192176350444       -95.33037339551224
0.03899998048176439       0.010450007235958963     52.60860146336438        -91.1277549161123
0.0014391189835907742     0.05229545875806208      62.58979385821991        -1123.3782239008267
0                         0.053181818181818205     -0.1404065482029182      -1209.6939160167337
0.0014390594871452947     0.05406819785028553      75.85643411593871        -1292.5586877674607
0                         0.05495454545454548      -0.18835318218862085     -1397.744113699094
0.03900970163743236       0.012167141328764048     55.95663934302552        -93.6797096541609
0.04052753045387877       0.011355275712852346     54.43830320880534        -89.52671624681352
0.0014389966718447071     0.05584095478062856      92.81273183757928        -1498.515154095221
0                         0.056727272727272744     -0.2565672894979798      -1627.9846329053314
0.001438962069447967      0.057613768916602255     114.75318478709642       -1751.746395203166
0                         0.05850000000000002      -0.3558542271724339      -1912.8660057213292
0.04049791690726679       0.01307214780231232      57.842610403920304       -91.9666131791248
0.04203407710614184       0.01229508114429391      56.208042925272366       -87.86722378536291
0.0014389945906808047     0.059386751070863185     143.53168656501626       -2066.5408211232048
0                         0.06027272727272729      -0.5036460034510432      -2269.4768639599715
0.0014388152497879772     0.061160101236478026     181.81252087778407       -2462.6744578236044
0                         0.062045454545454556     -0.7325190760317734      -2721.670312506127
0.04196530617187257       0.01401099196585314      59.66530428100433        -90.19214227524377
0.04351883837397187       0.013268935536482078     57.91503080259732        -86.15066863103095
0.0014389862373163425     0.06293382993824305      233.65944154532676       -2967.892969773957
0                         0.06381818181818183      -1.096306917086622       -3303.368063543409
0.0014405155660941824     0.06470792567588197      305.3953066402449        -3621.9014683287783
0                         0.0655909090909091       -1.6899073318945739      -4063.7969797046812
0.0434111774758395        0.014983178963397252     61.42170994774123        -88.35749614491628
0.04498104566182537       0.014276334606609606     59.55645368250736        -84.37852984548007
0.001443641237909731      0.06648299764983044      406.85246612579823       -4483.101747363268
0                         0.06736363636363638      -2.8913277746808794      -5076.113730165281
0.04483467328793439       0.015988136467135178     63.10868173837122        -86.46428554166307
0.04641994286416583       0.015316757386941288     61.129473327504364       -82.55238063092831
0.0014570726229018538     0.0682647357647002       557.3929491657042        -5642.084985540834
0                         0.06913636363636365      -5.423224904140322       -6451.617213540328
0.0014579499214347072     0.07006495585151869      777.1620354842453        -7256.048537029977
0                         0.07090909090909092      -8.510291827763771       -8365.223638860864
0.04623487799660774       0.01702519166116494      64.72293888059596        -84.51433836060097
0.04783478380700866       0.016389664356240178     62.63122363595969        -80.67389924902231
0.0014674174320519623     0.07180887964847715      1112.6839605422326       -9446.6796921714
0                         0.07268181818181818      -4.40810516600565        -11094.986658125114
0.0014392882731150778     0.07348746830487639      1571.856375214249        -12449.259942884906
0                         0.07445454545454545      -16.749383012230584      -15124.990075023868
0.04761097649413176       0.018093671474636017     66.26122858942868        -82.5094959829202
0.049224837341608436      0.01749450116979292      64.05881465450595        -78.74486800489699
0.001620145637537894      0.07529272788205302      2690.3768793689637       -17126.63235357458
0                         0.07622727272727273      59.17321298137055        -21240.1654662245
0.001224105694058458      0.07685021168878454      3062.6905247012987       -23672.82663072416
0                         0.078                    -34.25888980085438       -30979.95160698775
0.04896228369412318       0.019193038586686844     67.72055259791094        -80.4516298134561
0.050589382542579615      0.018630695018717454     65.40932610680319        -76.76718367594869
0.0017727272727272726     0.078                    5953.884320473124        -29518.449266375723
0.050288169026435466      0.02032282625417581      69.09802536087051        -78.34267603382006
0.051927710495604004      0.01979765569425286      66.67981257082891        -74.74286121371021
0.002727655560027123      0.076731057834597        6200.10735791221         -21273.46976919805
0.003545454545454545      0.078                    10630.639098333973       -25367.220067016522
0.05158802589973888       0.021482532744969016     70.39064964733983        -76.1846113541359
0.053239126188920315      0.020994777058235985     67.86730875133337        -72.67403588026552
0.004413763893186898      0.07660291747383931      8583.362716612477        -17607.49646670901
0.005318181818181817      0.078                    13295.735399017378       -19741.238824447857
0.05286118891964469       0.022671626157392277     71.59540462848527        -73.97964919452143
0.05452295022650722       0.022221438718824812     68.9688320399315         -70.56296520774269
0.00617195578514234       0.07655700740098344      9864.759340188966        -13621.144732074288
0.007090909090909091      0.078                    13841.051101821651       -13914.86749916691
0.05410693049040003       0.02388951997883704      72.70924245063321        -71.73025028676322
0.05577851932293754       0.023477006849030344     69.98138526613654        -68.41203451829824
0.00794864448570204       0.0765547338314712       10012.851407315988       -9798.574847132551
0.008863636363636365      0.078                    12798.287179245715       -8916.873166315576
0.05532455654047231       0.02513549241877525      73.72885493612365        -69.43894471426485
0.05700518197147418       0.024760829942615428     70.90195753980284        -66.22377170247655
0.009729340131076436      0.07656157493891162      9280.510520097347        -6544.257764807974
0.010636363636363638      0.078                    10939.480964296847       -5191.407995310352
0.05651347194672842       0.0264087481867223       74.65071882519392        -67.10828353085812
0.05820230434459728       0.026072244714614584     71.72753042497165        -64.00084272413908
0.01151520261810137       0.07656764731706925      8067.612065991006        -4051.0432935687545
0.012409090909090911      0.078                    8895.0281116265          -2687.8995173294566
0.05767313933653829       0.027708602442409653     75.47148049678707        -64.74094349148888
0.0593692660500134        0.027410571769561128     72.45507322606586        -61.74606354024177
0.013291761255451617      0.07656629302572679      6726.6979705176955       -2309.178587081998
0.014181818181818184      0.078                    7026.276042064236        -1131.2329686775456
0.05880299069809595       0.029034496215234646     76.18807820633593        -62.339827720356276
0.06050546094904823       0.028775116096193803     73.08154679892061        -59.462404863979806
0.015064142328369423      0.07656325384117488      5471.398307245877        -1161.8386614290305
0.015954545454545457      0.078                    5471.282050410317        -222.6082858218891
0.05990243001538259       0.03038585021332825      76.79746520014281        -59.90803559552555
0.06161029883237624       0.030165168780633314     73.6039116751181         -57.15299576560341
0.016838639781116157      0.07656184749240484      4389.020136951037        -439.0211491504885
0.01772727272727273       0.078                    4240.754124781909        275.0677024511054
0.06097085501990234       0.03176198949861383      77.29646622087085        -57.44886440463474
0.06268320689050481       0.031580008897866337     74.01913428337205        -54.82112652371635
0.018612867672195898      0.07656121986120334      3499.8205767939926       -4.798458575745826
0.019500000000000003      0.078                    3291.7975439539423       524.9779118461533
0.062007661742511544      0.03316213731323237      77.68180105574874        -54.965850344957715
0.06372363077812418       0.03301890529952274      74.3241911136429         -52.47025191031302
0.020386170804271058      0.07656097141193045      2788.804234944104        242.45660771834778
0.02127272727272728       0.078                    2568.2891246783415       630.9322440360135
0.0630122696497643        0.03458544568924377      77.95013198693174        -52.46275353109632
0.06473103097350115       0.03448111181213801      74.51607173796036        -50.10400664582466
0.022159054956127817      0.07656089431949974      2228.00579546679         372.4360374502697
0.023045454545454556      0.078                    2018.2666211151752       656.1170217210498
0.06398418387812756       0.03603109125496233      78.09810349223285        -49.94342686735794
0.06570488650824298       0.035965872330463326     74.59178400941354        -47.72620412721107
0.02393181818181825       0.0765608783487821       1788.2957855912157       430.6617326877249
0.02481818181818183       0.078                    1599.1970272141596       637.883602123872
0.06492298478948512       0.03749836826995155      78.1224479944534         -47.411761386588886
0.06664469309901828       0.03747241825944135      74.54835637492003        -45.34084574363023
0.025704545454545705      0.07656087834878217      1443.8681160831409       446.1092289916366
0.026590909090909106      0.078                    1278.2208795525103       597.9387713289575
0.06582821174341141       0.03898665338879196      78.02011654592035        -44.87183595480494
0.0675499627514496        0.0389999675349139       74.38284285927136        -42.95212694112209
0.027477272727273808      0.07656087834878246      1173.4822037418774       436.9078346273207
0.028363636363636383      0.078                    1030.661296485821        548.6523813350774
0.06669933024690793       0.04049528272855681      77.78819465883691        -42.32802392448661
0.06842022518044287       0.040547726554219815     74.09233095423609        -40.564439385291905
0.029250000000004734      0.07656087834878372      960.3311760498477        414.245621607879
0.030136363636363656      0.07799999999999999      838.2206936278754        496.9121520891922
0.06753580938087315       0.04202344582532531      77.4236701224864         -39.78501333106827
0.06925502900184358       0.042114892253835925     73.67395004312931        -38.18237382000391
0.03102272727274773       0.0765608783487892       791.3902983662457        384.93488539210176
0.031909090909090936      0.078                    687.3889711405309        446.4094213184987
0.0683371773345547        0.043570214141669054     76.92341239668572        -37.247775354206645
0.07005394266935469       0.043700654284975556     73.12487622649196        -35.81072344736585
0.032795454545541405      0.07656087834881241      656.6727509619626        353.05567993391054
0.03368181818181821       0.07800000000000001      568.1854069130558        398.9989745165324
0.0691030072356659        0.0451346636347098       76.28435500576576        -34.72147876961876
0.0708165523308626        0.04530419115589587      72.44233672417606        -33.45449686998771
0.034568181818542314      0.07656087834890823      548.5536425915017        320.99335102248745
0.03545454545454548       0.078                    473.2061369969988        355.4824971368741
0.06983296739348205       0.04671593491470969      75.50340226772165        -32.211391899054554
0.07154246320702133       0.04692467283724915      71.62361461598677        -31.118920198885093
0.036340909092365266      0.07656087834929319      461.2127552918685        290.0879622736993
0.03722727272727276       0.078                    396.92750368394445       316.07432142744136
0.07052679654923692       0.048313267952487256     74.5774496555777         -29.722878462964108
0.0722312995432843        0.048561260789763194     70.66605160474866        -28.80944157262009
0.03811363636933275       0.0765608783507891       390.19755787150626       261.04013762656143
0.039000000000000035      0.078                    335.20095403555104       280.67330764003356
0.07118412864823469       0.04992598137005389      73.5037349545657         -27.26149127607933
0.07288270372623963       0.050213105651167586     69.56705062515925        -26.531739164407494
0.039886363657813         0.07656087835637836      332.08865172930103       234.16372118661653
0.04077272727272731       0.078                    284.8879223311922        249.0196059401156
0.07180452942485582       0.051553368779700744     72.27968746867026        -24.833024468515248
0.07349633739280273       0.051879349360260826     68.32408165400778        -24.29172407437316
0.04165909098625415       0.0765608783763094       284.2473094572014        209.5429211766352
0.042545454545454574      0.078                    243.59596513035092       220.78457864047243
0.07238763011645957       0.05319472052354409      70.902608555079          -22.443439138017848
0.07407188229089896       0.05355912739112598      66.93468418903738        -22.09554241378593
0.04343181844465314       0.07656087844354563      244.6261405801229        187.1297677056723
0.04431818181818185       0.078                    209.48754874557847       195.6211967617311
0.07293323642325171       0.05484927556420449      69.36940536431587        -20.099006467585188
0.0746090408278527        0.05525157089494287      65.39646368347921        -19.949573576974753
0.04520454629391243       0.07656087865613202      211.627390612117         166.80425264880753
0.04609090909090912       0.078                    181.14076469570662       173.19134360127563
0.07344112706957855       0.05651598762149931      67.6772027215493         -17.806717353283215
0.0751075314775645        0.05695579140602672      63.70710064287483        -17.86045397971345
0.046977275220820895      0.07656087928215516      183.9968114895219        148.41110644842544
0.04786363636363639       0.078                    157.44731208197072       153.17961870780843
0.07391085740490534       0.05819358652761921      65.82399367055687        -15.574050278051509
0.07556709832177205       0.05867091178488664      61.864314077424204       -15.835051228761031
0.04875000691103876       0.0765608810098269       160.74396876613957       131.7819472021158
0.04963636363636366       0.078                    137.53723642843644       135.29937741126997
0.07434206228716188       0.05988097175314424      63.8077973675049         -13.408378645833603
0.07598750699110304       0.06039605779158923      59.86586134934209        -13.88049188519129
0.050522745695817405      0.07656088563251971      141.08218372610264       116.74827871899419
0.05140909090909093       0.078                    120.72310954102987       119.29388041337965
0.07473486561931174       0.06157752184940004      61.62534593487877        -11.316932545300887
0.07636854035519823       0.06213034203215276      57.70955095152919        -12.004192862772245
0.05229550446271366       0.07656089818870862      124.38299796326079       103.14881274652824
0.053181818181818205      0.078                    106.45819371565462       104.93575280688316
0.0750896762053186        0.06328323051681477      59.27212746772693        -9.306873125589286
0.0767099999030433        0.06387286600633033      55.39320429627177        -10.213841237902356
0.0540683162811311        0.0765609306493961       110.14155944862402       90.83319382696983
0.05495454545454548       0.078                    94.30508393279185        92.02513376558996
0.07540888036899902       0.0649971297248755       56.74043458491383        -7.389777779304129
0.07701170687813903       0.06562272228171345      52.9147447114529         -8.517460089252955
0.05584124252348871       0.07656100145402024      97.95023984916998        79.66364691250602
0.056727272727272744      0.078                    83.91194989586711        80.38670861402127
0.07568875691153044       0.06672203846713182      54.030510839405956       -5.566280984866169
0.07727350315856926       0.06737899677042772      50.271770602264134       -6.923348257217597
0.05761433121718537       0.07656110479907331      87.47878532843458        69.51554445665323
0.05850000000000002       0.078                    74.99436306489403        69.86698236651523
0.07593498345803489       0.06845268262228398      51.13378854600834        -3.859618128666149
0.07749525187397446       0.06914077108382127      47.46210243292537        -5.440005241799185
0.05938759292569853       0.07656119144211278      78.45864891838555        60.27713254216639
0.06027272727272729       0.078                    67.32141873122374        60.331870402936126
0.07614264785769163       0.07018057319968306      48.07015914909093        -2.281694094268596
0.07767683775348254       0.07090712493983231      44.4832542540459         -4.076374454839024
0.0611610798112977        0.07656123672874632      70.6699720218971         51.84864245019801
0.062045454545454556      0.078                    60.7050408391811         51.66430318801505
0.07630048764032216       0.07189240978578662      44.88062250367571        -0.8315650863332044
0.07781816720076594       0.07267713859717954      41.33384906864914        -2.8419026685571622
0.06293481553218087       0.0765613189821485       63.93224889106884        44.141905204388195
0.06381818181818183       0.078                    54.99174727613188        43.7621301106642
0.07646346345043499       0.07362106698858394      41.42566900850653        0.4135815035432368
0.07791916809456556       0.07444989529015886      38.01418232319046        -1.745430236413723
0.06470890995268268       0.07656156406697427      58.09692684032106        37.07870294509501
0.0655909090909091        0.078                    50.056268268280384       36.53636289930173
0.06648186437902205       0.0765628613760365       53.044053973796586       30.597370289333096
0.06736363636363638       0.078                    45.79662599131972        29.90965138496756
0.07667169882688024       0.07529809056029381      37.81699327447587        1.2813045201951565
0.07797978931522606       0.07622448363765526      34.53526720197792        -0.796555665038149
0.06824404520277627       0.07656057141059347      48.70961892126328        24.660743087589925
0.06913636363636365       0.078                    42.13057296914038        23.815823721076438
0.07000331096651441       0.07657540573794092      44.92188990603836        19.21672311966761
0.07090909090909092       0.078                    38.99341159678948        18.19817999085353
0.07173536430135262       0.07660020703092317      41.6879588709335         14.269369858325064
0.07268181818181818       0.078                    36.33545721823109        13.01059715410208
0.07343372909842107       0.0765986180748419       39.04045187970846        9.75185120504173
0.07445454545454545       0.078                    34.12585590449357        8.222531048967756
0.07524715322052725       0.07642440813159129      37.06657343720077        5.189173226081865
0.07622727272727273       0.078                    32.34441897751079        3.834874824298318
0.07682611469914444       0.07679331664348263      34.4932095938717         1.8866665443376154
0.078                     0.078                    30.959496474508256       -0.02704214763810212
0.0026732363865564473     0.0035369593845440053    4.363891761243528        -120.20986398012394
0.003911945150971002      0.0028238575640209106    6.178077699677971        -117.64816868743087
0.005310562233404832      0.0030134552764152747    8.422850732707898        -117.79793302918034
0.0028389695435425376     0.005268888155860109     5.006794824087611        -126.04214834794709
0.004365338671948166      0.004420458583611347     7.38444422308262         -122.69952339192676
0.006929284354089036      0.003163173110609368     10.994706518547723       -117.58612627895725
0.006031601196875476      0.004430778757520539     10.154362378020702       -122.09273691920318
0.008580708658698479      0.0033649877963085515    13.625320478316011       -117.33299177802132
0.0028687625354533054     0.007090887704346034     5.497175055401371        -132.71600205374853
0.0042861076690836305     0.00626346779600498      7.878318766292812        -129.1876753823466
0.0055154512632859705     0.005602738906295681     9.803286533612564        -126.33365165052992
0.00764814142904345       0.004627236107535444     12.895605025644974       -121.91941267645556
0.006788005511611706      0.00579312090557438      12.104093377701027       -126.37441660598422
0.010238964753324338      0.0036025725919552353    16.266931491375697       -116.9943213255853
0.009248165091081237      0.0048818290168547085    15.632109599720357       -121.74991359745911
0.010871856638304409      0.0051429907109775885    18.393480680124355       -121.38714890626868
0.0028873267323865095     0.008868364155412093     6.012867232826996        -139.7937056345399
0.004338440548537856      0.008022667572462158     8.650259932991105        -135.86271784765418
0.005887872642946311      0.007144114705477977     11.20716582618029        -131.75667215267396
0.008311199301171877      0.006129722609975168     14.932322962626287       -126.62757111416529
0.007381806385889171      0.0070074144632721515    13.870174399280117       -130.3986682267172
0.011918668540861627      0.003868574047052043     18.931850299450097       -116.53175433420921
0.012517836541704812      0.005418445119724446     21.168859225685782       -120.8477610214073
0.009838332846933613      0.006424112501294593     17.746629366104074       -126.53485440486254
0.01146978294869328       0.006664029231000072     20.669026609284884       -125.96127237729395
0.0028845927162250555     0.010636269599075194     6.539253377159497        -147.4535491151687
0.004327679203347637      0.00979267271996046      9.382089648701518        -143.17707960349165
0.005768269559760817      0.008987424588246546     11.970009637762189       -139.05933545580578
0.007137027562455025      0.008331968706489954     14.275410284133168       -135.5943812372484
0.008742690631780799      0.007714887251565121     16.8411895574496         -132.06615085359016
0.013596990431363873      0.004164668167484869     21.58195699159549        -115.96307101996985
0.014162060294673607      0.005727088953661374     23.929973131978826       -120.20879561920854
0.013090069299138984      0.006948382669003471     23.57077861351844        -125.33080075771825
0.012067806267333068      0.0081715343734443       23.166079803405353       -130.70940737796624
0.010438003088993942      0.007893124493800203     20.040691243283458       -131.2969959370234
0.002881043695019921      0.012411351450271666     7.127756620265927        -155.83490984688362
0.004325906497466741      0.011532681415590799     10.204439734583653       -150.99147055196102
0.0057615389208065075     0.010708629491934083     12.982613615549857       -146.4182512483861
0.00717750917579472       0.009944422921127483     15.48215685509957        -142.13565075804806
0.008255454413308282      0.009150473396485118     17.048300967832873       -138.02989971277742
0.009589575457495295      0.009180233325947184     19.658550219523065       -136.9991662507406
0.01527051557036998       0.004495575836208999     24.213098703748624       -115.3047929797659
0.015800144615437935      0.0060718188746479       26.67063223668718        -119.48318629309013
0.014701058485678898      0.00727374494303613      26.453730539529687       -124.63148652117498
0.013642957181146281      0.00847060580178297      26.174647353845454       -130.02191986857179
0.012631999657198932      0.009676998809531035     25.859286577660907       -135.71505114861847
0.011159101480694239      0.009393878983620055     22.83474442414769        -136.284641939227
0.002878353399440568      0.014183006175657193     7.78782785323718         -164.97193930385154
0.004318841902026146      0.013301205281978909     11.125393166192643       -159.64797728698048
0.005760219379220226      0.012427739541917407     14.121008008737979       -154.3937022294408
0.007209649709248905      0.011566835764761807     16.81757916730724        -149.2433640736946
0.008734526952339883      0.010634338142222727     19.292962687637274       -143.78051070499058
0.01023623895985915       0.010370334292926197     22.092148171711813       -141.19610435743775
0.016937610751869298      0.004863602372801695     26.82315920221417        -114.56498357220136
0.01743094278622226       0.006453003640390501     29.38786320721046        -118.67316645015971
0.016302415055803498      0.0076315750382723235    29.30655085933544        -123.83555469669936
0.0178962882839076        0.008026300350287226     32.13599047036691        -122.95519666791797
0.015210911074307462      0.008800939979001221     29.15556072233456        -129.23122053328026
0.014156544597902575      0.009954376915515884     28.92177753203063        -134.8439395522112
0.013170050163688796      0.011080518235289112     28.644778899711238       -140.59106819063075
0.002877102206240855      0.01595430922029732      8.533453839063535        -174.97192691736552
0.011595554407270812      0.010991112005358033     25.485594698372307       -142.2352356509771
0.004315388369301126      0.015068958728023052     12.166645162394238       -169.1026638466618
0.005752203633266041      0.014183596537387783     15.401959999180994       -163.27243863144366
0.007187968393357004      0.013295428551519849     18.261772613786224       -157.49971536304284
0.00862943409737944       0.012394913713899672     20.774040460606255       -151.76106840342652
0.010069239723361234      0.011706017857043097     23.19553927870457        -147.0953443990329
0.018597106605225146      0.005269416975138142     29.40971938683536        -113.74648175917868
0.019053425029467688      0.006871133343914156     32.07922476708196        -117.78115054902389
0.019480916145435106      0.008457744696667565     34.93807175304929        -121.99174250894193
0.016775895095225177      0.009173113075426278     32.12789058118786        -128.36733163292652
0.018332693700927945      0.00958294850376678      35.077521695549855       -127.42057701623827
0.015686747223477192      0.010304580417314791     32.031187323861936       -134.00887693840457
0.014646765020519347      0.011404214859219719     31.84656188528997        -139.79251568080906
0.012530995650931373      0.012140823190428713     28.84580351474566        -145.91335298334474
0.013659773918804562      0.012432080246746793     31.521025215961526       -145.52702982979883
0.002876950518517071      0.01772652874788773      9.377811485065024        -185.95116853154255
0.0043147315713611065     0.016839672897630133     13.348106477791097       -179.47519351018548
0.011371255215161974      0.01256921266866803      27.012764181009846       -149.3610431176289
0.005751257657636535      0.015952295873911556     16.869452973671894       -173.0443117415185
0.007185266638252902      0.015065145374675048     19.966705929597385       -166.70173268092688
0.008619133945599114      0.014186303196676962     22.68425902726428        -160.51700297047333
0.01004304559410845       0.013357938282939102     25.083737727877633       -154.72467440672867
0.020247521372549603      0.005712775616541464     31.96914674168649        -112.8500794683353
